task,instruction,response,quality
time-series classification,"You are solving this machine learning tasks of time-series classification: 
The dataset presented here (the Handwriting dataset) comprises real-world time series data. We have splitted the dataset into three parts of train, valid and test. The input is a sequence of observed features (INPUT_SEQ_LEN=152, INPUT_DIM=3). Your task is to predict the labels for the given sequence, where the label is in range of {0, 1, ..., 25}. The evaluation metric is accuracy.
Now train a time-series classification model to get a good performance on the given fixed sequences.","{
    ""user"": {
        ""intent"": ""build"",
        ""expertise"": ""medium""
    },
    ""problem"": {
        ""area"": ""time-series analysis"",
        ""downstream_task"": ""time-series classification"",
        ""application_domain"": ""handwriting recognition"",
        ""description"": ""Train a time-series classification model to predict labels for a given sequence of observed features, with the aim of achieving high accuracy on the Handwriting dataset."",
        ""performance_metrics"": [
            {
                ""name"": ""accuracy"",
                ""value"": null
            }
        ],
        ""complexity_metrics"": []
    },
    ""dataset"": [
        {
            ""name"": ""Handwriting dataset"",
            ""modality"": [""time series""],
            ""target_variables"": [""label""],
            ""specification"": {
                ""INPUT_SEQ_LEN"": 152,
                ""INPUT_DIM"": 3
            },
            ""description"": ""The dataset comprises real-world time series data, split into train, valid, and test parts, for handwriting recognition."",
            ""preprocessing"": [],
            ""augmentation"": [],
            ""visualization"": [],
            ""source"": ""user-upload""
        }
    ],
    ""model"": [
        {
            ""name"": """",
            ""family"": """",
            ""type"": ""neural networks"",
            ""specification"": null,
            ""description"": """"
        }
    ],
    ""knowledge"": [],
    ""service"": {
        ""feature_engineering"": [],
        ""target_device"": """",
        ""deployment_endpoint"": """",
        ""inference_engine"": [],
        ""demonstration"": """"
    },
    ""confidence"": {
        ""rationale"": ""The JSON reflects the instruction for building a time-series classification model for handwriting recognition, aiming for high accuracy. The user's intent, expertise, and specifics of the problem, dataset, and expected model type are aligned with the instruction. However, some values are set to null or empty when the instruction didn't specify them explicitly, such as the exact performance metric value, which leaves room for model evaluation based on dataset performance."",
        ""score"": 0.9
    }
}",2
time-series classification,"You are solving this machine learning tasks of time series classification: 
The dataset presented here (the Heartbeat dataset) comprises real-world time-series data. We have splitted the dataset into three parts of train, valid, and test. The input is a sequence of observed features (INPUT_SEQ_LEN=405, INPUT_DIM=61). Your task is to predict the labels for the given sequence, where the label is in range of {0, 1}. The evaluation metric is accuracy.
Now train a time series classification model to get a good performance on the given fixed sequences.","{
    ""user"": {
        ""intent"": ""build"",
        ""expertise"": ""medium""
    },
    ""problem"": {
        ""area"": ""time-series analysis"",
        ""downstream_task"": ""time-series classification"",
        ""application_domain"": ""healthcare"",
        ""description"": ""You are tasked with solving a machine learning problem involving the classification of time-series data. The data is derived from the Heartbeat dataset, consisting of real-world sequences. The goal is to predict binary labels for each sequence based on observed features."",
        ""performance_metrics"": [
            {
                ""name"": ""accuracy"",
                ""value"": null
            }
        ],
        ""complexity_metrics"": []
    },
    ""dataset"": [
        {
            ""name"": ""Heartbeat"",
            ""modality"": [""time series""],
            ""target_variables"": [""label""],
            ""specification"": {
                ""INPUT_SEQ_LEN"": 405,
                ""INPUT_DIM"": 61
            },
            ""description"": ""The dataset comprises real-world time-series data related to heartbeats, divided into train, valid, and test splits. The input is a sequence of observed features with each sequence having a length of 405 and each feature having a dimension of 61."",
            ""preprocessing"": [],
            ""augmentation"": [],
            ""visualization"": [],
            ""source"": ""user-upload""
        }
    ],
    ""model"": [
        {
            ""name"": """",
            ""family"": """",
            ""type"": ""neural networks"",
            ""specification"": null,
            ""description"": ""A time series classification model that is expected to perform well on fixed sequences of the Heartbeat dataset.""
        }
    ],
    ""knowledge"": [],
    ""service"": {
        ""feature_engineering"": [],
        ""target_device"": """",
        ""deployment_endpoint"": """",
        ""inference_engine"": [],
        ""demonstration"": null
    },
    ""confidence"": {
        ""rationale"": ""The given instruction prompt was parsed into the JSON format based on the provided template and instruction details. The classification task, dataset specifics, and required performance metric (accuracy) are all directly derived from the instruction. Any unspecified details, such as model specifications and source of the dataset, were inferred where possible. The 'build' intent reflects the instruction to develop a model, and 'medium' expertise is assumed given the technical nature of the task."",
        ""score"": 0.9
    }
}",2
time-series classification,"You are solving this machine learning tasks of time-series classification: 
The dataset presented here (the Self Regulation SCP1 dataset) comprises real-world time-series data. We have splitted the dataset into three parts of train, valid, and test. The input is a sequence of observed features (INPUT_SEQ_LEN=896, INPUT_DIM=6). Your task is to predict the labels for the given sequence, where the label is in range of {0, 1}. The evaluation metric is accuracy.
Now train a time-series classification model to get a good performance on the given fixed sequences.","{
    ""user"": {
        ""intent"": ""build"",
        ""expertise"": ""medium""
    },
    ""problem"": {
        ""area"": ""time-series analysis"",
        ""downstream_task"": ""time-series classification"",
        ""application_domain"": ""healthcare"",
        ""description"": ""You are tasked with building a time-series classification model using the Self Regulation SCP1 dataset, which consists of real-world time-series data. The model should accurately predict labels within a range of {0, 1} for a given sequence of observed features."",
        ""performance_metrics"": [
            {
                ""name"": ""accuracy"",
                ""value"": null
            }
        ],
        ""complexity_metrics"": []
    },
    ""dataset"": [
        {
            ""name"": ""Self Regulation SCP1"",
            ""modality"": [""time series""],
            ""target_variables"": [],
            ""specification"": {
                ""INPUT_SEQ_LEN"": 896,
                ""INPUT_DIM"": 6
            },
            ""description"": ""A real-world time-series dataset split into train, valid, and test parts, with the input being a sequence of observed features and the task to predict labels within {0, 1}."",
            ""preprocessing"": [],
            ""augmentation"": [],
            ""visualization"": [],
            ""source"": ""user-upload""
        }
    ],
    ""model"": [
        {
            ""name"": """",
            ""family"": """",
            ""type"": ""neural networks"",
            ""specification"": null,
            ""description"": ""A neural network model to classify time-series data from the Self Regulation SCP1 dataset into labels within the range of {0, 1}.""
        }
    ],
    ""knowledge"": [],
    ""service"": {
        ""feature_engineering"": [],
        ""target_device"": """",
        ""deployment_endpoint"": """",
        ""inference_engine"": [],
        ""demonstration"": null
    },
    ""confidence"": {
        ""rationale"": ""The information provided aligns closely with the instruction prompt, detailing a specific task of time-series classification using the Self Regulation SCP1 dataset. The problem area, dataset specifics, and model type are derived directly from the instruction. Performance is focused on accuracy, as explicitly mentioned, but no specific target value is provided, leaving it open for optimization. The model type suggested, neural networks, is suitable for time-series classification tasks. Some details, such as target device or deployment specifics, are not provided in the instruction, leading to their omission in this response."",
        ""score"": 0.9
    }
}",2
time-series classification,"You are solving this machine learning tasks of time series classification: 
The dataset presented here (the UWave Gesture Library dataset) comprises real-world time series data. We have splitted the dataset into three parts of train, valid and test. The input is a sequence of observed features (INPUT_SEQ_LEN=315, INPUT_DIM=3). Your task is to predict the labels for the given sequence, where the label is in range of {0, 1, ..., 7}. The evaluation metric is accuracy.
Now train a time series classification model to get a good performance on the given fixed sequences.","{
    ""user"": {
        ""intent"": ""build"",
        ""expertise"": ""medium""
    },
    ""problem"": {
        ""area"": ""time-series analysis"",
        ""downstream_task"": ""time-series classification"",
        ""application_domain"": ""gesture recognition"",
        ""description"": ""The task involves training a model for time series classification using the UWave Gesture Library dataset, which contains real-world time series data. The goal is to predict the labels for a given sequence where the label ranges from 0 to 7."",
        ""performance_metrics"": [
            {
                ""name"": ""accuracy"",
                ""value"": null
            }
        ],
        ""complexity_metrics"": []
    },
    ""dataset"": [
        {
            ""name"": ""UWave Gesture Library"",
            ""modality"": [""time series""],
            ""target_variables"": [""label""],
            ""specification"": {
                ""INPUT_SEQ_LEN"": 315,
                ""INPUT_DIM"": 3
            },
            ""description"": ""The dataset comprises real-world time series data, split into train, valid, and test parts. The input is a sequence of observed features with a sequence length of 315 and dimension of 3."",
            ""preprocessing"": [],
            ""augmentation"": [],
            ""visualization"": [],
            ""source"": ""direct-search""
        }
    ],
    ""model"": [
        {
            ""name"": """",
            ""family"": """",
            ""type"": ""neural networks"",
            ""specification"": null,
            ""description"": ""The model to be trained should perform time series classification on the given dataset to predict labels ranging from 0 to 7.""
        }
    ],
    ""knowledge"": [],
    ""service"": {
        ""feature_engineering"": [],
        ""target_device"": """",
        ""deployment_endpoint"": """",
        ""inference_engine"": [],
        ""demonstration"": null
    },
    ""confidence"": {
        ""rationale"": ""The information provided is based on the instructions for solving a time series classification task using the UWave Gesture Library dataset. The user's intent is clearly to build a model for this specific task, with a focus on neural networks due to the nature of the problem. The dataset and task specifications are directly derived from the instruction, ensuring accuracy in parsing. There might be additional specifications or preferences for model training, feature engineering, and deployment details that were not explicitly mentioned in the instruction."",
        ""score"": 0.9
    }
}",2
time-series classification,"For the Urban Sound Classification project, we need a model that utilizes Mel-Frequency Cepstral Coefficients (MFCC) features and a CNN architecture to distinguish between different types of urban sounds. Performance metrics should include accuracy and F1 score, with extra consideration for the model's ability to function in noisy environments.","{
    ""user"": {
        ""intent"": ""build"",
        ""expertise"": ""medium""
    },
    ""problem"": {
        ""area"": ""time-series analysis"",
        ""downstream_task"": ""time-series classification"",
        ""application_domain"": ""urban sound classification"",
        ""description"": ""For the Urban Sound Classification project, we need a model that utilizes Mel-Frequency Cepstral Coefficients (MFCC) features and a CNN architecture to distinguish between different types of urban sounds."",
        ""performance_metrics"": [
            {
                ""name"": ""accuracy"",
                ""value"": null
            },
            {
                ""name"": ""F1 score"",
                ""value"": null
            }
        ],
        ""complexity_metrics"": []
    },
    ""dataset"": [
        {
            ""name"": """",
            ""modality"": [""audio""],
            ""target_variables"": [],
            ""specification"": null,
            ""description"": ""Dataset of urban sounds."",
            ""preprocessing"": [""MFCC""],
            ""augmentation"": [],
            ""visualization"": [],
            ""source"": ""infer-search""
        }
    ],
    ""model"": [
        {
            ""name"": """",
            ""family"": ""CNN"",
            ""type"": ""neural networks"",
            ""specification"": null,
            ""description"": ""A CNN model utilizing Mel-Frequency Cepstral Coefficients (MFCC) features for classifying different types of urban sounds.""
        }
    ],
    ""knowledge"": [],
    ""service"": {
        ""feature_engineering"": [""MFCC""],
        ""target_device"": """",
        ""deployment_endpoint"": """",
        ""inference_engine"": [],
        ""demonstration"": null
    },
    ""confidence"": {
        ""rationale"": ""The JSON structure is crafted following the instruction, aligning with the schema definitions. The problem description, metrics, and model type are specified based on the user's needs. A higher level of detail or specific values for some fields (e.g., accuracy value) were not provided in the instruction, hence left as null where appropriate. The selection of time-series analysis and classification matches the task's nature with audio data. Further specifics on the dataset source or exact performance metric values could enhance this template if provided."",
        ""score"": 0.9
    }
}",2
time-series classification,"Design a model using the Dynamic Time Warping (DTW) algorithm for the Sign Language Time Series dataset to classify sign language gestures. The model must ensure high precision and recall, especially for subtle gesture differences, to support effective communication for the hearing impaired.","{
    ""user"": {
        ""intent"": ""build"",
        ""expertise"": ""medium""
    },
    ""problem"": {
        ""area"": ""time-series analysis"",
        ""downstream_task"": ""time-series classification"",
        ""application_domain"": ""healthcare"",
        ""description"": ""Design a model using the Dynamic Time Warping (DTW) algorithm for the Sign Language Time Series dataset to classify sign language gestures. The model must ensure high precision and recall, especially for subtle gesture differences, to support effective communication for the hearing impaired."",
        ""performance_metrics"": [
            {
                ""name"": ""precision"",
                ""value"": null
            },
            {
                ""name"": ""recall"",
                ""value"": null
            }
        ],
        ""complexity_metrics"": []
    },
    ""dataset"": [
        {
            ""name"": ""Sign Language Time Series"",
            ""modality"": [""time series""],
            ""target_variables"": [],
            ""specification"": null,
            ""description"": ""A dataset comprising time series data for sign language gestures."",
            ""preprocessing"": [],
            ""augmentation"": [],
            ""visualization"": [],
            ""source"": ""direct-search""
        }
    ],
    ""model"": [
        {
            ""name"": """",
            ""family"": ""Dynamic Time Warping"",
            ""type"": ""classical machine learning"",
            ""specification"": null,
            ""description"": ""A model based on the Dynamic Time Warping (DTW) algorithm designed to classify sign language gestures accurately, especially distinguishing subtle gesture differences.""
        }
    ],
    ""knowledge"": [],
    ""service"": {
        ""feature_engineering"": [],
        ""target_device"": """",
        ""deployment_endpoint"": """",
        ""inference_engine"": [],
        ""demonstration"": null
    },
    ""confidence"": {
        ""rationale"": ""The JSON structure is aligned with the provided template and instruction prompt. It specifies the intent to build a model with medium user expertise in AI/ML. The problem is accurately categorized under 'time-series analysis' with the specific task of 'time-series classification' in the healthcare domain. Performance metrics such as precision and recall are highlighted without specified values, suggesting a focus on these for model evaluation. The dataset section is tailored to the 'Sign Language Time Series' dataset with direct-search as the source. The model section elaborates on using the Dynamic Time Warping algorithm, appropriately categorized under 'classical machine learning'. Confidence in this parsed information is high, as it closely adheres to the instruction prompt and template schema."",
        ""score"": 0.95
    }
}",2
time-series classification,"We're looking for a Deep Belief Network (DBN) approach to analyze the Human Activity Recognition dataset. The model should accurately classify different physical activities from wearable sensor data, with a particular focus on minimizing energy consumption for deployment on mobile devices.","{
  ""user"": {
    ""intent"": ""build"",
    ""expertise"": ""medium""
  },
  ""problem"": {
    ""area"": ""time-series analysis"",
    ""downstream_task"": ""time-series classification"",
    ""application_domain"": ""healthcare and fitness"",
    ""description"": ""We're looking for a Deep Belief Network (DBN) approach to analyze the Human Activity Recognition dataset. The model should accurately classify different physical activities from wearable sensor data, with a particular focus on minimizing energy consumption for deployment on mobile devices."",
    ""performance_metrics"": [
      {
        ""name"": ""accuracy"",
        ""value"": null
      }
    ],
    ""complexity_metrics"": [
      {
        ""name"": ""energy consumption"",
        ""value"": null
      }
    ]
  },
  ""dataset"": [
    {
      ""name"": ""Human Activity Recognition"",
      ""modality"": [""time series""],
      ""target_variables"": [],
      ""specification"": null,
      ""description"": ""A dataset consisting of wearable sensor data used to classify different physical activities."",
      ""preprocessing"": [],
      ""augmentation"": [],
      ""visualization"": [],
      ""source"": ""direct-search""
    }
  ],
  ""model"": [
    {
      ""name"": ""Deep Belief Network"",
      ""family"": """",
      ""type"": ""neural networks"",
      ""specification"": null,
      ""description"": ""A DBN model tailored for analyzing wearable sensor data for activity classification, with a focus on minimizing energy consumption.""
    }
  ],
  ""knowledge"": [],
  ""service"": {
    ""feature_engineering"": [],
    ""target_device"": ""mobile devices"",
    ""deployment_endpoint"": """",
    ""inference_engine"": [],
    ""demonstration"": null
  },
  ""confidence"": {
    ""rationale"": ""The instruction prompt has been parsed according to the provided template and all relevant sections have been filled out based on the instruction. The user's intent is clearly to build a model (Deep Belief Network) for the classification of time-series data from wearable sensors, indicating a medium level of expertise in AI and ML. The dataset, model specifications, and problem area are aligned with the instruction. However, specific performance metrics values and complexity metrics values were not provided in the instruction, leading to some fields being filled with null values indicating that optimization towards these metrics is desired rather than specifying exact target values."",
    ""score"": 0.9
  }
}",2
time-series classification,"The project involves using the EEG Brainwave dataset to classify cognitive states using Support Vector Machines (SVM). Emphasis should be on reducing model training time without compromising accuracy, as the application is intended for real-time brain-computer interface systems.","{
    ""user"": {
        ""intent"": ""build"",
        ""expertise"": ""medium""
    },
    ""problem"": {
        ""area"": ""time-series analysis"",
        ""downstream_task"": ""time-series classification"",
        ""application_domain"": ""healthcare"",
        ""description"": ""The project involves using the EEG Brainwave dataset to classify cognitive states using Support Vector Machines (SVM). Emphasis should be on reducing model training time without compromising accuracy, as the application is intended for real-time brain-computer interface systems."",
        ""performance_metrics"": [
            {
                ""name"": ""accuracy"",
                ""value"": null
            }
        ],
        ""complexity_metrics"": [
            {
                ""name"": ""training time"",
                ""value"": null
            }
        ]
    },
    ""dataset"": [
        {
            ""name"": ""EEG Brainwave"",
            ""modality"": [""time series""],
            ""target_variables"": [],
            ""specification"": null,
            ""description"": ""A dataset consisting of EEG brainwave data used to classify cognitive states."",
            ""preprocessing"": [],
            ""augmentation"": [],
            ""visualization"": [],
            ""source"": ""direct-search""
        }
    ],
    ""model"": [
        {
            ""name"": ""Support Vector Machines (SVM)"",
            ""family"": ""classical machine learning"",
            ""type"": ""classical machine learning"",
            ""specification"": null,
            ""description"": ""SVM model intended for real-time classification of cognitive states from EEG data.""
        }
    ],
    ""knowledge"": [],
    ""service"": {
        ""feature_engineering"": [],
        ""target_device"": """",
        ""deployment_endpoint"": """",
        ""inference_engine"": [],
        ""demonstration"": null
    },
    ""confidence"": {
        ""rationale"": ""The given instructions have been parsed accurately into the template structure. The emphasis on reducing model training time without compromising accuracy, along with the use of the EEG Brainwave dataset and SVM for time-series classification in healthcare, has been highlighted as per the instruction. The focus on real-time applications for brain-computer interface systems is also addressed. No specific performance metric values or preprocessing steps were provided, reflecting the instruction's emphasis on exploring SVM's potential with efficiency in mind."",
        ""score"": 0.95
    }
}",2
time-series classification,"For the Seismic Activity Prediction project, we require a model that can classify seismic signals and predict volcanic eruptions. Preference will be given to models that can provide early warnings with a high degree of certainty, using Recurrent Neural Networks (RNN) for real-time data analysis.","{
    ""user"": {
        ""intent"": ""build"",
        ""expertise"": ""medium""
    },
    ""problem"": {
        ""area"": ""time-series analysis"",
        ""downstream_task"": ""time-series classification"",
        ""application_domain"": ""geophysics"",
        ""description"": ""For the Seismic Activity Prediction project, we require a model that can classify seismic signals and predict volcanic eruptions. Preference will be given to models that can provide early warnings with a high degree of certainty."",
        ""performance_metrics"": [],
        ""complexity_metrics"": []
    },
    ""dataset"": [
        {
            ""name"": """",
            ""modality"": [""time series""],
            ""target_variables"": [],
            ""specification"": null,
            ""description"": ""Seismic signals for predicting volcanic eruptions."",
            ""preprocessing"": [],
            ""augmentation"": [],
            ""visualization"": [],
            ""source"": ""infer-search""
        }
    ],
    ""model"": [
        {
            ""name"": """",
            ""family"": ""Recurrent Neural Networks"",
            ""type"": ""neural networks"",
            ""specification"": null,
            ""description"": ""Models that can provide early warnings with a high degree of certainty, using Recurrent Neural Networks (RNN) for real-time data analysis.""
        }
    ],
    ""knowledge"": [],
    ""service"": {
        ""feature_engineering"": [],
        ""target_device"": """",
        ""deployment_endpoint"": """",
        ""inference_engine"": [],
        ""demonstration"": """"
    },
    ""confidence"": {
        ""rationale"": ""The JSON structure follows the template and is tailored to the given instruction. The intent is identified as 'build' due to the requirement for a model development. Expertise level is assumed to be 'medium' based on the specificity of the instruction. The problem area and downstream task align with time-series analysis and classification, given the focus on seismic signal classification for eruption prediction. RNNs are highlighted under model specifications to reflect the preference for real-time analysis capabilities. Data and model descriptions are derived directly from the instruction. Additional details like performance metrics and dataset specifics weren't provided in the instruction, hence the omission."",
        ""score"": 0.9
    }
}",2
time-series classification,Can you show me how to classify time-series data with the Wafer dataset? I'm not sure about the best model to use here.,,1
time-series classification,"For my project, I want to classify sequences from the MIT-BIH Arrhythmia Dataset.",,1
time-series classification,"For a school project, I'm thinking about using time-series data to classify different genres of music. I'm not sure which dataset to use or what model would work best. Any advice?","{
    ""user"": {
        ""intent"": ""consult-build"",
        ""expertise"": ""low""
    },
    ""problem"": {
        ""area"": ""time-series analysis"",
        ""downstream_task"": ""time-series classification"",
        ""application_domain"": ""music"",
        ""description"": ""For a school project, I'm thinking about using time-series data to classify different genres of music. I'm not sure which dataset to use or what model would work best. Any advice?"",
        ""performance_metrics"": [],
        ""complexity_metrics"": []
    },
    ""dataset"": [
        {
            ""name"": """",
            ""modality"": [""audio"", ""time series""],
            ""target_variables"": [],
            ""specification"": null,
            ""description"": ""The dataset should contain time-series data representing different genres of music for the purpose of classification."",
            ""preprocessing"": [],
            ""augmentation"": [],
            ""visualization"": [],
            ""source"": ""infer-search""
        }
    ],
    ""model"": [
        {
            ""name"": """",
            ""family"": """",
            ""type"": ""neural networks"",
            ""specification"": null,
            ""description"": ""A model suitable for classifying different genres of music based on time-series data.""
        }
    ],
    ""knowledge"": [],
    ""service"": {
        ""feature_engineering"": [],
        ""target_device"": """",
        ""deployment_endpoint"": """",
        ""inference_engine"": [],
        ""demonstration"": null
    },
    ""confidence"": {
        ""rationale"": ""The user's intent seems to be seeking advice for building a model that classifies music genres using time-series data, indicating a consult-build intent. The problem area and downstream task are identified as time-series analysis and classification, respectively, tailored to the music domain. Since the user hasn't specified a dataset or a model, suggestions are made based on the problem's nature. The confidence in these choices reflects an understanding of the user's requirements and the common approaches to similar problems."",
        ""score"": 0.9
    }
}",1
time-series classification,I want to classify different types of activities people do based on accelerometer data. I'm not really sure about which dataset to use or which models are the best for this kind of task. Any suggestions?,,1
time-series classification,I have this transnational data set which contains all the transactions occurring between 01/12/2010 and 09/12/2011 for a UK-based and registered non-store online retail. Any suggestion on doing with this dataset?,,1
time-series classification,"Our fitness app collects a lot of user activity data, and we're curious if there's a way to predict when users are likely to drop off or increase their activity. This could help us create more targeted engagement strategies.",,0
time-series classification,Our airline struggles with flight cancellations and delays due to various factors. Is there a method to analyze historical flight data to better predict and manage future disruptions?,,0
time-series classification,Can we know what people are doing based on sensor data? Please recommend any model?,"{
    ""user"": {
        ""intent"": ""consult"",
        ""expertise"": ""low""
    },
    ""problem"": {
        ""area"": ""time-series analysis"",
        ""downstream_task"": ""time-series classification"",
        ""application_domain"": ""sensor data analysis"",
        ""description"": ""The user is interested in understanding if it's possible to infer people's activities based on sensor data and seeks recommendations for models that could achieve this."",
        ""performance_metrics"": [],
        ""complexity_metrics"": []
    },
    ""dataset"": [
        {
            ""name"": """",
            ""modality"": [""time series""],
            ""target_variables"": [],
            ""specification"": null,
            ""description"": """",
            ""preprocessing"": [],
            ""augmentation"": [],
            ""visualization"": [],
            ""source"": ""infer-search""
        }
    ],
    ""model"": [
        {
            ""name"": """",
            ""family"": """",
            ""type"": ""neural networks"",
            ""specification"": null,
            ""description"": ""Recommendation for a model that can classify activities based on sensor data. Neural networks are suggested due to their capability in handling time-series data effectively.""
        }
    ],
    ""knowledge"": [],
    ""service"": {
        ""feature_engineering"": [],
        ""target_device"": """",
        ""deployment_endpoint"": """",
        ""inference_engine"": [],
        ""demonstration"": null
    },
    ""confidence"": {
        ""rationale"": ""The instruction suggests a consultative intent focusing on the possibility of inferring people's activities from sensor data, indicative of a time-series classification problem within the time-series analysis area. Given the non-specific nature of the query regarding datasets, models, or technical specifications, assumptions were made based on common practices in sensor data analysis. Neural networks are recommended due to their proven success in similar tasks. The low expertise level suggests a broad, initial exploration into the subject. Confidence in these mappings stems from aligning the user's inquiry with common AI/ML problem-solving paradigms, though specifics on dataset or model preferences were not provided, warranting a moderate confidence score."",
        ""score"": 0.75
    }
}
",0
time-series classification,I have a list of customers' log data. Any suggestion on how to find the potential customer that will purchase our products?,,0
time-series classification,We're interested in how weather impacts our outdoor event attendance. Is there a way to analyze historical attendance data alongside weather patterns to predict future event success?,,0
time-series anomaly detection,"The 'SeismicActivityRecording' dataset needs a Convolutional Neural Network (CNN) tailored to pick up unusual seismic patterns indicating potential earthquake activities, prioritizing early detection.","{
    ""user"": {
        ""intent"": ""build"",
        ""expertise"": ""medium""
    },
    ""problem"": {
        ""area"": ""time-series analysis"",
        ""downstream_task"": ""time-series anomaly detection"",
        ""application_domain"": ""geoscience"",
        ""description"": ""The 'SeismicActivityRecording' dataset needs a Convolutional Neural Network (CNN) tailored to pick up unusual seismic patterns indicating potential earthquake activities, prioritizing early detection."",
        ""performance_metrics"": [],
        ""complexity_metrics"": []
    },
    ""dataset"": [
        {
            ""name"": ""SeismicActivityRecording"",
            ""modality"": [""time series""],
            ""target_variables"": [],
            ""specification"": null,
            ""description"": ""A dataset containing time-series data of seismic activities for the purpose of detecting unusual patterns indicative of potential earthquakes."",
            ""preprocessing"": [],
            ""augmentation"": [],
            ""visualization"": [],
            ""source"": ""direct-search""
        }
    ],
    ""model"": [
        {
            ""name"": """",
            ""family"": ""CNN"",
            ""type"": ""neural networks"",
            ""specification"": null,
            ""description"": ""A Convolutional Neural Network designed specifically to identify unusual seismic patterns for early earthquake detection.""
        }
    ],
    ""knowledge"": [],
    ""service"": {
        ""feature_engineering"": [],
        ""target_device"": """",
        ""deployment_endpoint"": """",
        ""inference_engine"": [],
        ""demonstration"": null
    },
    ""confidence"": {
        ""rationale"": ""The JSON format is carefully designed to encapsulate all aspects of the instruction, specifically tailoring a CNN for early detection of earthquakes through anomaly detection in seismic activity data. The 'medium' expertise level suggests a user with some understanding of the field, aligning with the request for a specialized model. The focus on 'time-series analysis' and 'time-series anomaly detection' matches the goal of detecting unusual patterns in seismic data, which is crucial for earthquake prediction. The dataset and model sections are filled out according to the given instructions, emphasizing the importance of early detection and the specific use of a CNN for this task. The absence of specific performance and complexity metrics suggests flexibility in these areas, focusing instead on the model's effectiveness in unusual pattern detection."",
        ""score"": 0.95
    }
}",2
time-series anomaly detection,"For the 'ElectricGridLoad' dataset, employ a Stacked Autoencoder to predict and identify anomalies in power demand and supply, with a focus on reducing false positives to avoid unnecessary grid adjustments.","{
    ""user"": {
        ""intent"": ""build"",
        ""expertise"": ""medium""
    },
    ""problem"": {
        ""area"": ""time-series analysis"",
        ""downstream_task"": ""time-series anomaly detection"",
        ""application_domain"": ""energy"",
        ""description"": ""Employ a Stacked Autoencoder to predict and identify anomalies in power demand and supply, with a focus on reducing false positives to avoid unnecessary grid adjustments."",
        ""performance_metrics"": [
            {
                ""name"": ""false positive rate"",
                ""value"": null
            }
        ],
        ""complexity_metrics"": []
    },
    ""dataset"": [
        {
            ""name"": ""ElectricGridLoad"",
            ""modality"": [
                ""time series""
            ],
            ""target_variables"": [],
            ""specification"": null,
            ""description"": ""A dataset containing time-series data of power demand and supply."",
            ""preprocessing"": [],
            ""augmentation"": [],
            ""visualization"": [],
            ""source"": ""direct-search""
        }
    ],
    ""model"": [
        {
            ""name"": ""Stacked Autoencoder"",
            ""family"": ""autoencoder"",
            ""type"": ""neural networks"",
            ""specification"": null,
            ""description"": ""A neural network model specialized in identifying anomalies within time-series data, focusing on reducing false positives.""
        }
    ],
    ""knowledge"": [],
    ""service"": {
        ""feature_engineering"": [],
        ""target_device"": """",
        ""deployment_endpoint"": """",
        ""inference_engine"": [],
        ""demonstration"": null
    },
    ""confidence"": {
        ""rationale"": ""The JSON structure is filled based on the provided instruction with a focus on building a model for anomaly detection in time-series data related to electric grid load. The emphasis on reducing false positives is reflected in the performance metrics. The description fields are populated to clearly define the problem and model based on the user's instruction. Some fields are left with default or null values due to the lack of specific details in the instruction."",
        ""score"": 0.85
    }
}",2
time-series anomaly detection,"On the 'AerospaceTelemetry' dataset, develop a model using Robust Random Cut Forest (RRCF) for anomaly detection in spacecraft component performance data, ensuring quick response capabilities for mission-critical decisions.","{
    ""user"": {
        ""intent"": ""build"",
        ""expertise"": ""medium""
    },
    ""problem"": {
        ""area"": ""time-series analysis"",
        ""downstream_task"": ""time-series anomaly detection"",
        ""application_domain"": ""aerospace"",
        ""description"": ""Develop a model using Robust Random Cut Forest (RRCF) for anomaly detection in spacecraft component performance data, ensuring quick response capabilities for mission-critical decisions."",
        ""performance_metrics"": [],
        ""complexity_metrics"": [
            {
                ""name"": ""response time"",
                ""value"": null
            }
        ]
    },
    ""dataset"": [
        {
            ""name"": ""AerospaceTelemetry"",
            ""modality"": [""time series""],
            ""target_variables"": [],
            ""specification"": null,
            ""description"": ""Dataset containing spacecraft component performance data."",
            ""preprocessing"": [],
            ""augmentation"": [],
            ""visualization"": [],
            ""source"": ""direct-search""
        }
    ],
    ""model"": [
        {
            ""name"": ""Robust Random Cut Forest"",
            ""family"": ""ensemble models"",
            ""type"": ""classical machine learning"",
            ""specification"": null,
            ""description"": ""A model to be developed for anomaly detection in the 'AerospaceTelemetry' dataset focusing on spacecraft component performance data.""
        }
    ],
    ""knowledge"": [],
    ""service"": {
        ""feature_engineering"": [],
        ""target_device"": """",
        ""deployment_endpoint"": """",
        ""inference_engine"": [],
        ""demonstration"": null
    },
    ""confidence"": {
        ""rationale"": ""The 'user.intent' is set to 'build' because the instruction explicitly mentions developing a model. The 'expertise' level is assumed to be 'medium' considering the specific model mentioned (RRCF) implies some familiarity with machine learning. The 'problem', 'dataset', and 'model' sections are filled out to reflect the details given in the instruction. Complexity metrics include 'response time' as a null value to emphasize the importance of quick response without specifying an exact target, aligning with the requirement for 'mission-critical decisions.'"",
        ""score"": 0.95
    }
}",2
