task,instruction,response,quality
object detection,"For a museum security application, we need an object detection model that can identify and differentiate between various artifacts and potential security threats. The model should be trained on a custom dataset curated from museum inventory images and public security databases. We prefer a model from the SSD family for its speed, aiming to detect objects in under 50 milliseconds per frame, with a false positive rate lower than 0.1%.","{
    ""user"": {""intent"": ""build"", ""expertise"": ""medium""},
    ""problem"": {
        ""area"": ""computer vision"",
        ""downstream_task"": ""object detection"",
        ""application_domain"": ""museum security"",
        ""description"": ""Develop an object detection model to identify and differentiate between various artifacts and potential security threats in a museum environment. The model should utilize a custom dataset curated from museum inventory images and public security databases."",
        ""performance_metrics"": [{""name"": ""false positive rate"", ""value"": 0.1}],
        ""complexity_metrics"": [
            {""name"": ""inference speed"", ""value"": 0.05}
        ]
    },
    ""dataset"": [
        {
            ""name"": ""custom museum security dataset"",
            ""modality"": [""image""],
            ""target_variables"": [],
            ""specification"": null,
            ""description"": ""A custom dataset curated from museum inventory images and public security databases, specifically designed for training an object detection model for museum security."",
            ""preprocessing"": [],
            ""augmentation"": [],
            ""visualization"": [],
            ""source"": ""user-upload""
        },
        {
            ""name"": """",
            ""modality"": [""image""],
            ""target_variables"": [],
            ""specification"": null,
            ""description"": ""Public security databases, specifically designed for training an object detection model for museum security."",
            ""preprocessing"": [],
            ""augmentation"": [],
            ""visualization"": [],
            ""source"": ""infer-search""
        }        
    ],
    ""model"": [
        {
            ""name"": """",
            ""family"": ""SSD"",
            ""type"": ""neural networks"",
            ""specification"": null,
            ""description"": ""A model from the SSD family is preferred for its speed, capable of detecting objects in under 50 milliseconds per frame, with a low false positive rate.""
        }
    ],
    ""knowledge"": [],
    ""service"": {
        ""feature_engineering"": [],
        ""target_device"": """",
        ""deployment_endpoint"": """",
        ""inference_engine"": [],
        ""demonstration"": null
    },
    ""confidence"": {
        ""rationale"": ""The parsed information accurately reflects the user's request for developing an object detection model within the context of museum security, specifying performance metrics, model preferences, and the unique dataset requirements."",
        ""score"": 0.9
    }
}",2
object detection,"We're tackling the challenge of automatic sports analytics and require a model trained on the 'Sports-1M' dataset, specifically for detecting sports equipment and player actions in real-time. The model should be a custom variation of the RetinaNet architecture, designed for high-speed analysis with an emphasis on minimizing latency for live broadcast applications.","{
    ""user"": {
        ""intent"": ""build"",
        ""expertise"": ""high""
    },
    ""problem"": {
        ""area"": ""computer vision"",
        ""downstream_task"": ""object detection"",
        ""application_domain"": ""sports analytics"",
        ""description"": ""We're tackling the challenge of automatic sports analytics and require a model trained on the 'Sports-1M' dataset, specifically for detecting sports equipment and player actions in real-time. The model should be a custom variation of the RetinaNet architecture, designed for high-speed analysis with an emphasis on minimizing latency for live broadcast applications."",
        ""performance_metrics"": [],
        ""complexity_metrics"": [
            {
                ""name"": ""latency"",
                ""value"": null
            }
        ]
    },
    ""dataset"": [
        {
            ""name"": ""Sports-1M"",
            ""modality"": [""video""],
            ""target_variables"": [],
            ""specification"": null,
            ""description"": ""A dataset used for training models to recognize sports activities from video data."",
            ""preprocessing"": [],
            ""augmentation"": [],
            ""visualization"": [],
            ""source"": ""direct-search""
        }
    ],
    ""model"": [
        {
            ""name"": ""Custom RetinaNet"",
            ""family"": ""RetinaNet"",
            ""type"": ""neural networks"",
            ""specification"": null,
            ""description"": ""A custom variation of the RetinaNet architecture tailored for high-speed analysis in sports analytics, emphasizing on minimizing latency for live broadcast applications.""
        }
    ],
    ""knowledge"": [],
    ""service"": {
        ""feature_engineering"": [],
        ""target_device"": ""broadcast systems"",
        ""deployment_endpoint"": """",
        ""inference_engine"": [],
        ""demonstration"": null
    },
    ""confidence"": {
        ""rationale"": ""The JSON response is structured based on the instruction given, following the provided template closely. The intent and expertise levels were inferred from the nature of the task, which suggests a high expertise in developing custom models for real-time applications. The problem description, dataset, and model sections are filled out to directly address the requirement of detecting sports equipment and player actions using a modified RetinaNet model. The confidence in parsing and completeness of information is high as the instruction was clear, and the response was carefully crafted to align with the provided details."",
        ""score"": 1.0
    }
}",2
object detection,"Our goal is to improve safety in manufacturing environments by detecting potential hazards. Please develop a model using the 'COCO' dataset, with additional training on a supplementary dataset of industrial scenes. We're interested in an adaptation of the Anchor-Free Convolutional Neural Networks, focusing on detecting safety gear compliance and identifying trip hazards with at least 95% accuracy.","{
    ""user"": {
        ""intent"": ""build"",
        ""expertise"": ""medium""
    },
    ""problem"": {
        ""area"": ""computer vision"",
        ""downstream_task"": ""object detection"",
        ""application_domain"": ""industrial safety"",
        ""description"": ""Our goal is to improve safety in manufacturing environments by detecting potential hazards. We aim to develop a model to identify safety gear compliance and trip hazards with high accuracy."",
        ""performance_metrics"": [
            {
                ""name"": ""accuracy"",
                ""value"": 0.95
            }
        ],
        ""complexity_metrics"": []
    },
    ""dataset"": [
        {
            ""name"": ""COCO"",
            ""modality"": [""image""],
            ""target_variables"": [],
            ""specification"": null,
            ""description"": ""A dataset for object detection, segmentation, and captioning. To be used as the primary dataset."",
            ""preprocessing"": [],
            ""augmentation"": [],
            ""visualization"": [],
            ""source"": ""direct-search""
        },
        {
            ""name"": """",
            ""modality"": [""image""],
            ""target_variables"": [],
            ""specification"": null,
            ""description"": ""Additional dataset for training the model specifically on industrial scenes to detect safety gear compliance and trip hazards."",
            ""preprocessing"": [],
            ""augmentation"": [],
            ""visualization"": [],
            ""source"": ""infer-search""
        }
    ],
    ""model"": [
        {
            ""name"": ""Anchor-Free Convolutional Neural Networks adaptation"",
            ""family"": ""Convolutional Neural Networks"",
            ""type"": ""neural networks"",
            ""specification"": null,
            ""description"": ""An adaptation of the Anchor-Free Convolutional Neural Networks, focusing on detecting safety gear compliance and identifying trip hazards.""
        }
    ],
    ""knowledge"": [],
    ""service"": {
        ""feature_engineering"": [],
        ""target_device"": """",
        ""deployment_endpoint"": """",
        ""inference_engine"": [],
        ""demonstration"": null
    },
    ""confidence"": {
        ""rationale"": ""The JSON format was carefully constructed to match the provided template and the specific requirements of the instruction prompt. The choices for each section were made to reflect the prompt's details accurately, including the model type, dataset requirements, and target application domain. The intent and expertise level were inferred from the context of the request."",
        ""score"": 0.95
    }
}",2
object detection,"For a retail inventory management system, I need a model trained on the ""StoreShelf Dataset"" for detecting and categorizing items on supermarket shelves. The model should belong to the YOLO family for real-time performance, capable of identifying at least 50 different types of products with a precision and recall above 90%. The system must update inventory counts in less than 2 seconds per shelf image.","{
    ""user"": {
        ""intent"": ""build"",
        ""expertise"": ""medium""
    },
    ""problem"": {
        ""area"": ""computer vision"",
        ""downstream_task"": ""object detection"",
        ""application_domain"": ""retail inventory management"",
        ""description"": ""A model trained on the 'StoreShelf Dataset' for detecting and categorizing items on supermarket shelves, capable of identifying at least 50 different types of products with precision and recall above 90%. The system must update inventory counts in less than 2 seconds per shelf image."",
        ""performance_metrics"": [
            {
                ""name"": ""precision"",
                ""value"": 0.9
            },
            {
                ""name"": ""recall"",
                ""value"": 0.9
            }
        ],
        ""complexity_metrics"": [
            {
                ""name"": ""inference_speed"",
                ""value"": 2.0
            }
        ]
    },
    ""dataset"": [
        {
            ""name"": ""StoreShelf Dataset"",
            ""modality"": [""image""],
            ""target_variables"": [],
            ""specification"": null,
            ""description"": ""A dataset for detecting and categorizing items on supermarket shelves."",
            ""preprocessing"": [],
            ""augmentation"": [],
            ""visualization"": [],
            ""source"": ""direct-search""
        }
    ],
    ""model"": [
        {
            ""name"": """",
            ""family"": ""YOLO"",
            ""type"": ""neural networks"",
            ""specification"": null,
            ""description"": ""A YOLO family model capable of real-time performance for detecting and categorizing supermarket shelf items.""
        }
    ],
    ""knowledge"": [],
    ""service"": {
        ""feature_engineering"": [],
        ""target_device"": """",
        ""deployment_endpoint"": """",
        ""inference_engine"": [],
        ""demonstration"": null
    },
    ""confidence"": {
        ""rationale"": ""The provided instruction was detailed, specifying the dataset, model family, application domain, performance expectations, and processing time. The task fits under 'computer vision' and 'object detection'. The YOLO model family is suitable for real-time performance, aligning with the requirement for identifying products with high precision and recall. The specificity of the dataset and model requirements, coupled with performance and complexity metrics, supports the confidence in the accuracy of the parsed information."",
        ""score"": 0.95
    }
}",2
object detection,"Our project is focused on developing a smart city application that involves detecting and analyzing parking space availability in real-time. The model should be trained on the 'PKLot' dataset, with a preference for the M2Det model family due to its multi-level feature integration for comprehensive scene understanding. Expected deliverables include a system capable of operating across different lighting and weather conditions, with a detection accuracy rate exceeding 92% and response times below 200 milliseconds.","{
    ""user"": {
        ""intent"": ""build"",
        ""expertise"": ""high""
    },
    ""problem"": {
        ""area"": ""computer vision"",
        ""downstream_task"": ""object detection"",
        ""application_domain"": ""smart city"",
        ""description"": ""Developing a smart city application that detects and analyzes parking space availability in real-time."",
        ""performance_metrics"": [
            {
                ""name"": ""detection_accuracy"",
                ""value"": 0.92
            }
        ],
        ""complexity_metrics"": [
            {
                ""name"": ""response_time"",
                ""value"": 0.2
            }
        ]
    },
    ""dataset"": [
        {
            ""name"": ""PKLot"",
            ""modality"": [""image""],
            ""target_variables"": [],
            ""specification"": null,
            ""description"": ""A dataset for parking lot occupancy detection."",
            ""preprocessing"": [],
            ""augmentation"": [],
            ""visualization"": [],
            ""source"": ""direct-search""
        }
    ],
    ""model"": [
        {
            ""name"": ""M2Det"",
            ""family"": ""M2Det model family"",
            ""type"": ""neural networks"",
            ""specification"": null,
            ""description"": ""Preferred for its multi-level feature integration for comprehensive scene understanding.""
        }
    ],
    ""knowledge"": [],
    ""service"": {
        ""feature_engineering"": [],
        ""target_device"": ""generic computing devices"",
        ""deployment_endpoint"": ""smart city infrastructure"",
        ""inference_engine"": [],
        ""demonstration"": null
    },
    ""confidence"": {
        ""rationale"": ""The JSON structure was carefully filled based on the provided instruction, considering the specifics of the project, such as the application domain (smart city), problem area (computer vision with a focus on object detection), preferred model (M2Det), and dataset (PKLot). Performance expectations were explicitly stated, and other details were inferred based on the context."",
        ""score"": 0.95
    }
}",2
object detection,"Our maritime safety project needs a DeepLabv3+ model trained on the SeaShips dataset to detect and classify different types of sea vessels, including their size and direction. Accuracy is paramount, with a target of 92%, and the model must perform well under different sea conditions. Real-time processing is not a necessity, but the model should be efficient enough to run on cloud-based GPUs.","{
    ""user"": {
        ""intent"": ""build"",
        ""expertise"": ""medium""
    },
    ""problem"": {
        ""area"": ""computer vision"",
        ""downstream_task"": ""object detection"",
        ""application_domain"": ""maritime safety"",
        ""description"": ""Train a DeepLabv3+ model on the SeaShips dataset to detect and classify different types of sea vessels, including their size and direction. The model must be accurate and perform well under various sea conditions."",
        ""performance_metrics"": [
            {
                ""name"": ""accuracy"",
                ""value"": 0.92
            }
        ],
        ""complexity_metrics"": []
    },
    ""dataset"": [
        {
            ""name"": ""SeaShips"",
            ""modality"": [""image""],
            ""target_variables"": [""type"", ""size"", ""direction""],
            ""specification"": null,
            ""description"": ""A dataset containing images of different types of sea vessels for the purpose of detection and classification including their size and direction."",
            ""preprocessing"": [],
            ""augmentation"": [],
            ""visualization"": [],
            ""source"": ""direct-search""
        }
    ],
    ""model"": [
        {
            ""name"": ""DeepLabv3+"",
            ""family"": ""Convolutional Neural Networks"",
            ""type"": ""neural networks"",
            ""specification"": null,
            ""description"": ""A DeepLabv3+ model to be trained on the SeaShips dataset for detecting and classifying sea vessels.""
        }
    ],
    ""knowledge"": [],
    ""service"": {
        ""feature_engineering"": [],
        ""target_device"": ""cloud-based GPUs"",
        ""deployment_endpoint"": """",
        ""inference_engine"": [],
        ""demonstration"": null
    },
    ""confidence"": {
        ""rationale"": ""The instruction provided clear information about the intent, expertise level, problem area, dataset, model, and target device. The application domain, dataset specifics, and the model's family were inferred based on the context of maritime safety and known details about DeepLabv3+ and the SeaShips dataset. The performance metric was explicitly stated. Complexities related to real-time processing efficiency were considered but not quantified due to the absence of specific requirements."",
        ""score"": 0.95
    }
}",2
object detection,Can you help me create a model that can detect any animals trespassing in my front yard? The model should be fast enough to detect the animals in real-time.,"{
    ""user"": {
        ""intent"": ""build"",
        ""expertise"": ""low""
    },
    ""problem"": {
        ""area"": ""computer vision"",
        ""downstream_task"": ""object detection"",
        ""application_domain"": ""home security"",
        ""description"": ""Create a model to detect animals trespassing in the front yard in real-time."",
        ""performance_metrics"": [],
        ""complexity_metrics"": [
            {
                ""name"": ""inference_speed"",
                ""value"": 1.0
            }
        ]
    },
    ""dataset"": [
        {
            ""name"": """",
            ""modality"": [""image""],
            ""target_variables"": [],
            ""specification"": null,
            ""description"": ""The dataset should include various images of animals that could potentially trespass a front yard. It must be diverse to ensure the model can recognize different animals under various conditions."",
            ""preprocessing"": [],
            ""augmentation"": [],
            ""visualization"": [],
            ""source"": ""infer-search""
        }
    ],
    ""model"": [
        {
            ""name"": """",
            ""family"": """",
            ""type"": ""neural networks"",
            ""specification"": null,
            ""description"": ""The model should be based on a neural network architecture optimized for real-time object detection, capable of identifying various animals. Efficiency is key to ensure real-time processing.""
        }
    ],
    ""knowledge"": [],
    ""service"": {
        ""feature_engineering"": [],
        ""target_device"": ""edge devices"",
        ""deployment_endpoint"": """",
        ""inference_engine"": [],
        ""demonstration"": null
    },
    ""confidence"": {
        ""rationale"": ""The instruction clearly asks for a model to detect animals in real-time, implying the need for a fast, efficient computer vision model capable of object detection. The user's expertise is assumed low based on the general nature of the request. The dataset and model requirements are inferred from typical needs for such a task, including real-time processing and the ability to deploy on edge devices."",
        ""score"": 0.9
    }
}",1
object detection,"Can someone help me with setting up a project for detecting and counting fruits in images? I've got this dataset of various fruits from the internet, but I'm not sure if there's a specific one I should use.","{
    ""user"": {
        ""intent"": ""build"",
        ""expertise"": ""low""
    },
    ""problem"": {
        ""area"": ""computer vision"",
        ""downstream_task"": ""object detection"",
        ""application_domain"": ""agriculture"",
        ""description"": ""The user wants to create a project for detecting and counting fruits in images using a dataset of various fruits obtained from the internet."",
        ""performance_metrics"": [],
        ""complexity_metrics"": []
    },
    ""dataset"": [
        {
            ""name"": """",
            ""modality"": [""image""],
            ""target_variables"": [],
            ""specification"": null,
            ""description"": ""A dataset containing images of various fruits. The exact dataset has not been specified."",
            ""preprocessing"": [],
            ""augmentation"": [],
            ""visualization"": [],
            ""source"": ""user-upload""
        }
    ],
    ""model"": [],
    ""knowledge"": [],
    ""service"": {
        ""feature_engineering"": [],
        ""target_device"": """",
        ""deployment_endpoint"": """",
        ""inference_engine"": [],
        ""demonstration"": null
    },
    ""confidence"": {
        ""rationale"": ""The provided instruction specifies the user's intent to build a computer vision application for detecting and counting fruits in images, implying low expertise due to uncertainty about dataset selection. The problem domain, task, and dataset modality are directly inferred from the instruction. The dataset source is set as 'direct-search' since the user has sourced it from the internet but hasn't provided specifics. Other fields are left empty or as defaults due to the lack of detailed information in the initial request."",
        ""score"": 0.9
    }
}",1
object detection,"I'm trying to create a system that can detect different clothing items in fashion images. I don't know much about datasets or models for this, but I want something that can be very accurate, even if it takes a bit longer to run. Any advice on where to start?","{
    ""user"": {
        ""intent"": ""consult-build"",
        ""expertise"": ""low""
    },
    ""problem"": {
        ""area"": ""computer vision"",
        ""downstream_task"": ""object detection"",
        ""application_domain"": ""fashion"",
        ""description"": ""I'm trying to create a system that can detect different clothing items in fashion images. I don't know much about datasets or models for this, but I want something that can be very accurate, even if it takes a bit longer to run. Any advice on where to start?"",
        ""performance_metrics"": [
            {
                ""name"": ""accuracy"",
                ""value"": null
            }
        ],
        ""complexity_metrics"": []
    },
    ""dataset"": [
        {
            ""name"": """",
            ""modality"": [""image""],
            ""target_variables"": [""clothing items""],
            ""specification"": null,
            ""description"": ""User is looking for datasets that include fashion images with various clothing items to be detected."",
            ""preprocessing"": [],
            ""augmentation"": [],
            ""visualization"": [],
            ""source"": ""infer-search""
        }
    ],
    ""model"": [
        {
            ""name"": """",
            ""family"": """",
            ""type"": ""neural networks"",
            ""specification"": null,
            ""description"": ""User needs a model that can accurately detect different clothing items in fashion images. Emphasis on accuracy, even at the cost of longer inference time.""
        }
    ],
    ""knowledge"": [],
    ""service"": {
        ""feature_engineering"": [],
        ""target_device"": """",
        ""deployment_endpoint"": """",
        ""inference_engine"": [],
        ""demonstration"": null
    },
    ""confidence"": {
        ""rationale"": ""The provided JSON reflects the user's intent to consult and build a system for detecting clothing items in fashion images, with a focus on accuracy. The user's low expertise is considered by offering basic guidance on starting points such as dataset characteristics and model preferences (neural networks for object detection). Key requirements like the importance of accuracy and the acceptance of longer inference times for better results are highlighted, though specific values for performance metrics are not set, reflecting the user's openness to advice. The absence of specific dataset names, model specifications, and detailed complexity metrics aligns with the user's general query and lack of detailed requirements."",
        ""score"": 0.9
    }
}",1
object detection,I have a set of fruit images. Can you provide a model that accurately detects which fruits are included in each image.,"{
    ""user"": {
        ""intent"": ""build"",
        ""expertise"": ""low""
    },
    ""problem"": {
        ""area"": ""computer vision"",
        ""downstream_task"": ""object detection"",
        ""application_domain"": ""agriculture"",
        ""description"": ""A model is required to accurately detect which fruits are included in each image from a set of fruit images."",
        ""performance_metrics"": [],
        ""complexity_metrics"": []
    },
    ""dataset"": [
        {
            ""name"": """",
            ""modality"": [""image""],
            ""target_variables"": [],
            ""specification"": null,
            ""description"": ""The dataset consists of images of fruits. Specific details about the dataset such as size, dimension, and types of fruits included are not provided."",
            ""preprocessing"": [],
            ""augmentation"": [],
            ""visualization"": [],
            ""source"": ""user-upload""
        }
    ],
    ""model"": [
        {
            ""name"": """",
            ""family"": """",
            ""type"": ""neural networks"",
            ""specification"": null,
            ""description"": ""A neural network model that can perform object detection to identify various fruits in images. Specific model architecture or family is not mentioned.""
        }
    ],
    ""knowledge"": [],
    ""service"": {
        ""feature_engineering"": [],
        ""target_device"": """",
        ""deployment_endpoint"": """",
        ""inference_engine"": [],
        ""demonstration"": null
    },
    ""confidence"": {
        ""rationale"": ""The information provided is parsed based on the instruction to create a model for detecting fruits in images, falling under the computer vision and object detection categories. Since the user's expertise and specific details about the dataset, model specifications, and deployment are not mentioned, those fields are either generalized or left blank. The intent is set to 'build' as the user seeks to develop a model."",
        ""score"": 0.9
    }
}",1
object detection,"I want to build a tool that can identify car models in parking lots from security camera footage. I've heard about the COCO and Pascal VOC datasets, but I'm not sure which one would be better for my project. Also, is there a specific object detection model that's good for working with low-resolution images? I need it to be pretty fast and accurate.","{
    ""user"": {
        ""intent"": ""build"",
        ""expertise"": ""medium""
    },
    ""problem"": {
        ""area"": ""computer vision"",
        ""downstream_task"": ""object detection"",
        ""application_domain"": ""security"",
        ""description"": ""The goal is to develop a tool capable of identifying car models in parking lots from security camera footage. The main challenges could include dealing with low-resolution images and ensuring the tool operates with high speed and accuracy."",
        ""performance_metrics"": [
            {
                ""name"": ""accuracy"",
                ""value"": 0.8
            }
        ],
        ""complexity_metrics"": [
            {
                ""name"": ""inference_speed"",
                ""value"": null
            }
]
    },
    ""dataset"": [
        {
            ""name"": ""COCO"",
            ""modality"": [""image""],
            ""target_variables"": [],
            ""specification"": null,
            ""description"": ""COCO dataset is considered for training the tool, which is popular for object detection tasks."",
            ""preprocessing"": [],
            ""augmentation"": [],
            ""visualization"": [],
            ""source"": ""direct-search""
        },
        {
            ""name"": ""Pascal VOC"",
            ""modality"": [""image""],
            ""target_variables"": [],
            ""specification"": null,
            ""description"": ""Pascal VOC dataset is another option considered for training the tool, known for object detection tasks."",
            ""preprocessing"": [],
            ""augmentation"": [],
            ""visualization"": [],
            ""source"": ""direct-search""
        }
    ],
    ""model"": [
        {
            ""name"": """",
            ""family"": """",
            ""type"": ""neural networks"",
            ""specification"": null,
            ""description"": ""Inquiring about a specific object detection model that performs well on low-resolution images, which needs to be fast and accurate.""
        }
    ],
    ""knowledge"": [],
    ""service"": {
        ""feature_engineering"": [],
        ""target_device"": """",
        ""deployment_endpoint"": """",
        ""inference_engine"": [],
        ""demonstration"": null
    },
    ""confidence"": {
        ""rationale"": ""The JSON structure is filled based on the provided instruction focusing on building a tool for identifying car models in parking lots using security camera footage. The datasets COCO and Pascal VOC are mentioned as potential data sources, and the need for a model suitable for low-resolution images is highlighted without specifying a particular model, indicating a requirement for further research or consultation."",
        ""score"": 0.95
    }
}",1
object detection,"As the head of security for a large event venue, I've been tasked with enhancing our surveillance system to automatically identify and track suspicious individuals or objects. It's crucial that this system be highly accurate to avoid false alarms, and it must operate efficiently during both day and night.","{
    ""user"": {
        ""intent"": ""build"",
        ""expertise"": ""medium""
    },
    ""problem"": {
        ""area"": ""computer vision"",
        ""downstream_task"": ""object detection"",
        ""application_domain"": ""security surveillance"",
        ""description"": ""Enhance surveillance system to automatically identify and track suspicious individuals or objects with high accuracy to avoid false alarms. It must operate efficiently during both day and night."",
        ""performance_metrics"": [
            {
                ""name"": ""accuracy"",
                ""value"": 0.99
            }
        ],
        ""complexity_metrics"": [ { ""name"": ""inference_speed"", ""value"": 1.0} ]
    },
    ""dataset"": [
        {
            ""name"": """",
            ""modality"": [""video""],
            ""target_variables"": [],
            ""specification"": null,
            ""description"": ""Surveillance video data for identifying and tracking suspicious individuals or objects."",
            ""preprocessing"": [],
            ""augmentation"": [],
            ""visualization"": [],
            ""source"": ""user-upload""
        }
    ],
    ""model"": [
        {
            ""name"": """",
            ""family"": ""deep learning"",
            ""type"": ""neural networks"",
            ""specification"": null,
            ""description"": ""A model capable of identifying and tracking suspicious individuals or objects with high accuracy in real-time and in various lighting conditions.""
        }
    ],
    ""knowledge"": [],
    ""service"": {
        ""feature_engineering"": [],
        ""target_device"": ""surveillance system"",
        ""deployment_endpoint"": """",
        ""inference_engine"": [],
        ""demonstration"": null
    },
    ""confidence"": {
        ""rationale"": ""The given instruction was carefully parsed into the JSON format based on the template and the details provided. The chosen area, downstream task, and other details align with the objective of enhancing a surveillance system for security purposes. Real-time performance and high accuracy are essential for such systems to avoid false alarms and ensure effective operation, which is reflected in the performance metrics. The inclusion of video modality under datasets is because surveillance systems primarily rely on video data. The confidence score is high because the instruction was clear and the JSON structure accurately reflects the requirements."",
        ""score"": 0.95
    }
}",0
object detection,"We're launching a new line of security cameras designed for retail spaces, and I want to make sure we can automatically count the number of customers entering and leaving the store. It's crucial that the system can differentiate between employees and customers.","{
    ""user"": {
        ""intent"": ""build"",
        ""expertise"": ""medium""
    },
    ""problem"": {
        ""area"": ""computer vision"",
        ""downstream_task"": ""object detection"",
        ""application_domain"": ""retail"",
        ""description"": ""We're launching a new line of security cameras designed for retail spaces, and I want to make sure we can automatically count the number of customers entering and leaving the store. It's crucial that the system can differentiate between employees and customers."",
        ""performance_metrics"": [],
        ""complexity_metrics"": []
    },
    ""dataset"": [
        {
            ""name"": """",
            ""modality"": [""video""],
            ""target_variables"": [],
            ""specification"": null,
            ""description"": ""Video data from retail space security cameras, which needs to be processed to count and differentiate between customers and employees entering and leaving the store."",
            ""preprocessing"": [],
            ""augmentation"": [],
            ""visualization"": [],
            ""source"": ""user-upload""
        }
    ],
    ""model"": [
        {
            ""name"": """",
            ""family"": """",
            ""type"": ""neural networks"",
            ""specification"": null,
            ""description"": ""A model capable of identifying and counting individuals, while also distinguishing between employees and customers in a retail environment.""
        }
    ],
    ""knowledge"": [],
    ""service"": {
        ""feature_engineering"": [],
        ""target_device"": ""security camera systems"",
        ""deployment_endpoint"": """",
        ""inference_engine"": [],
        ""demonstration"": null
    },
    ""confidence"": {
        ""rationale"": ""The information was extracted and structured based on the provided instruction and the template's criteria. The user's intent to build a solution for automatically counting and differentiating individuals in retail spaces was classified under 'computer vision' and 'object detection' due to the nature of the task. The expertise level was assumed to be 'medium' as the user seems to have a specific application in mind but not detailed technical requirements. Metrics and dataset details were inferred from the task's requirements. The rationale behind each section's content reflects the direct and implied requirements from the instruction."",
        ""score"": 0.9
    }
}",0
object detection,I have CCTV installed in my house. What I can do with the recorded videos?,"{
    ""user"": {
        ""intent"": ""consult"",
        ""expertise"": ""low""
    },
    ""problem"": {
        ""area"": ""computer vision"",
        ""downstream_task"": ""object detection"",
        ""application_domain"": ""security"",
        ""description"": ""Exploring potential applications of recorded CCTV videos for household security and monitoring."",
        ""performance_metrics"": [],
        ""complexity_metrics"": []
    },
    ""dataset"": [
        {
            ""name"": """",
            ""modality"": [""video""],
            ""target_variables"": [],
            ""specification"": null,
            ""description"": ""The dataset consists of CCTV video recordings from a household. It includes various scenes captured by the installed CCTV system."",
            ""preprocessing"": [],
            ""augmentation"": [],
            ""visualization"": [],
            ""source"": ""user-upload""
        }
    ],
    ""model"": [
        {
            ""name"": """",
            ""family"": """",
            ""type"": ""neural networks"",
            ""specification"": null,
            ""description"": ""A model capable of analyzing video data to identify and track objects, detect anomalies, and possibly recognize familiar faces or behaviors indicating security breaches.""
        }
    ],
    ""knowledge"": [],
    ""service"": {
        ""feature_engineering"": [],
        ""target_device"": """",
        ""deployment_endpoint"": """",
        ""inference_engine"": [],
        ""demonstration"": null
    },
    ""confidence"": {
        ""rationale"": ""The instruction prompt was about exploring the applications of recorded CCTV videos. Given the lack of specific details on desired outcomes or technical constraints, assumptions were made to align the response with common applications within the area of computer vision, particularly object detection, for security purposes. The 'consult' intent was chosen to reflect the user's request for information on potential uses of CCTV recordings. The expertise level is assumed to be 'low' based on the general nature of the inquiry. The choices for dataset modality, preprocessing steps, and model type are inferred from the context of the problem being about video analysis, which typically involves neural network models trained on video data for object detection tasks."",
        ""score"": 0.8
    }
}",0
object detection,I've been tasked with finding ways to reduce shoplifting and improve in-store analytics for our retail chains. The solution should offer insights into shopper behavior and alert staff about suspicious activities without being invasive or requiring constant human monitoring.,"{
    ""user"": {
        ""intent"": ""build"",
        ""expertise"": ""medium""
    },
    ""problem"": {
        ""area"": ""computer vision"",
        ""downstream_task"": ""object detection"",
        ""application_domain"": ""retail"",
        ""description"": ""The task involves finding solutions to reduce shoplifting and enhance in-store analytics by providing insights into shopper behavior and alerting staff about suspicious activities in a non-invasive manner that does not require constant human monitoring."",
        ""performance_metrics"": [],
        ""complexity_metrics"": []
    },
    ""dataset"": [
        {
            ""name"": """",
            ""modality"": [""video""],
            ""target_variables"": [],
            ""specification"": null,
            ""description"": ""The dataset likely includes in-store surveillance video footage, which is essential for analyzing shopper behavior and detecting suspicious activities. The exact specifications are not provided in the instruction."",
            ""preprocessing"": [],
            ""augmentation"": [],
            ""visualization"": [],
            ""source"": ""infer-search""
        }
    ],
    ""model"": [
        {
            ""name"": """",
            ""family"": """",
            ""type"": ""neural networks"",
            ""specification"": null,
            ""description"": ""The model is expected to be capable of processing video data to identify and classify objects (e.g., people, items) and their actions within a retail setting to detect potential shoplifting activities and provide analytics on shopper behavior. The specific model details are not provided.""
        }
    ],
    ""knowledge"": [],
    ""service"": {
        ""feature_engineering"": [],
        ""target_device"": """",
        ""deployment_endpoint"": """",
        ""inference_engine"": [],
        ""demonstration"": null
    },
    ""confidence"": {
        ""rationale"": ""The information has been parsed based on the provided instruction with assumptions made where necessary to fit the template structure. Details such as specific datasets, model names, and explicit performance metrics were not provided in the instruction, thus requiring inference or assumptions for a complete response."",
        ""score"": 0.8
    }
}",0
