task,instruction,response,quality
link prediction,Employ the SIGN (Scalable Inception Graph Neural Networks) model on the Internet Autonomous Systems network dataset for predicting network linkages. The model must efficiently process large-scale graph data and provide predictions with minimal latency.,,2
link prediction,"Implement a Hypergraph Neural Network model for the Legal Citation Network, focusing on predicting future citations among legal documents. The model should accurately capture the complex, multi-dimensional relationships inherent in legal texts.",,2
link prediction,"Construct a Knowledge Graph Embedding model for the Wikidata knowledge graph, focusing on link prediction to discover new entity relationships. The model should support multi-relational graph data.",,2
link prediction,"For the GitHub developer collaboration network, develop a model based on the Graph Auto-Encoder (GAE) framework for link prediction, with a special emphasis on detecting potential future collaborations. Include metrics on precision and recall.",,2
link prediction,"I was thinking, can we predict which movies people will watch together on MovieLens using some kind of neural network? I'm not really sure about the details, but it sounds cool.",,1
link prediction,Can you use machine learning to predict links in a social network for a school project? We have data like the Tencent Weibo network. I'm not sure about the models or the metrics we should aim for.,,1
link prediction,"Is it possible to use a simple model to predict connections in a citation network, like the Citeseer dataset?","{
    ""user"": {
        ""intent"": ""inquire"",
        ""expertise"": ""low""
    },
    ""problem"": {
        ""area"": ""graph machine learning"",
        ""downstream_task"": ""link prediction"",
        ""application_domain"": ""citation network analysis"",
        ""description"": ""Is it possible to use a simple model to predict connections in a citation network, like the Citeseer dataset?"",
        ""performance_metrics"": [],
        ""complexity_metrics"": []
    },
    ""dataset"": [
        {
            ""name"": ""Citeseer"",
            ""modality"": [""graph""],
            ""target_variables"": [],
            ""specification"": null,
            ""description"": ""A citation network dataset."",
            ""preprocessing"": [],
            ""augmentation"": [],
            ""visualization"": [],
            ""source"": ""direct-search""
        }
    ],
    ""model"": [
        {
            ""name"": """",
            ""family"": """",
            ""type"": ""classical machine learning"",
            ""specification"": null,
            ""description"": ""A simple model for link prediction in citation networks.""
        }
    ],
    ""knowledge"": [],
    ""service"": {
        ""feature_engineering"": [],
        ""target_device"": """",
        ""deployment_endpoint"": """",
        ""inference_engine"": [],
        ""demonstration"": null
    },
    ""confidence"": {
        ""rationale"": ""The instruction suggests an inquiry about the feasibility of using a simple model for link prediction in citation networks, specifically mentioning the Citeseer dataset. The user's expertise is assumed to be low based on the nature of the question. The problem area is identified as graph machine learning with a focus on the link prediction downstream task. The dataset section includes specifics about the Citeseer dataset. Given the inquiry's nature, the model type is broadly classified under 'classical machine learning' to align with the question about simplicity. However, specifics about the model, such as its name or family, are not provided in the instruction, leading to some fields being left blank or generic."",
        ""score"": 0.9
    }
}",1
link prediction,"Can we predict friendships in the Facebook dataset? I'm not sure about the metrics, but I guess it should be pretty accurate?",,1
link prediction,"For my class project, I need to use the Protein-Protein Interaction dataset. I think the task is link prediction? What model should I use for that? Something not too complicated, please.",,1
link prediction,We aim to streamline our internal project management by predicting which departments and teams will need to collaborate on projects in the upcoming quarter. Can this be automated in some way?,,0
link prediction,"In our supply chain network, we need a way to foresee potential partnerships and supplier connections that we might be missing. Is there a method to identify these opportunities automatically?",,0
link prediction,"I want an application that can identify which of our employees are most likely to work well together on projects, based on their past collaborations and areas of expertise. This could greatly improve our project management efficiency.","{
    ""user"": {
        ""intent"": ""build"",
        ""expertise"": ""medium""
    },
    ""problem"": {
        ""area"": ""graph machine learning"",
        ""downstream_task"": ""link prediction"",
        ""application_domain"": ""project management"",
        ""description"": ""I want an application that can identify which of our employees are most likely to work well together on projects, based on their past collaborations and areas of expertise. This could greatly improve our project management efficiency."",
        ""performance_metrics"": [],
        ""complexity_metrics"": []
    },
    ""dataset"": [
        {
            ""name"": """",
            ""modality"": [""graph""],
            ""target_variables"": [],
            ""specification"": null,
            ""description"": ""The dataset should contain information about employees' past collaborations and areas of expertise, structured in a way that allows the application to predict potential future collaborations."",
            ""preprocessing"": [],
            ""augmentation"": [],
            ""visualization"": [],
            ""source"": ""infer-search""
        }
    ],
    ""model"": [
        {
            ""name"": """",
            ""family"": """",
            ""type"": ""neural networks"",
            ""specification"": null,
            ""description"": """"
        }
    ],
    ""knowledge"": [],
    ""service"": {
        ""feature_engineering"": [],
        ""target_device"": """",
        ""deployment_endpoint"": """",
        ""inference_engine"": [],
        ""demonstration"": null
    },
    ""confidence"": {
        ""rationale"": ""The JSON structure is designed to reflect the user's intent and requirements based on the instruction prompt. It specifies the graph machine learning area with a focus on link prediction as the downstream task, which aligns with the goal of identifying potential collaborations among employees. The dataset description and preprocessing steps are tailored to ensure that the data used will support the application's objectives. The model type is kept generic, with a neural networks approach suggested due to its relevance in graph machine learning tasks. User expertise is assumed to be medium based on the specific request and understanding of the potential application's impact."",
        ""score"": 0.9
    }
}",0
link prediction,Can we develop a system that suggests potential new suppliers or manufacturers to businesses within our platform based on their current networks and transaction histories?,,0
link prediction,We're looking to streamline our recruitment process by identifying which candidates might connect well with our existing teams based on their backgrounds and our employees' profiles. Any insights on how to achieve this?,,0
community detection,"For the Zachary's Karate Club dataset, I'd like you to apply a Graph Convolutional Network (GCN) model to identify distinct communities. Ensure the model distinguishes between the instructor's and the administrator's groups with at least 90% accuracy. Speed of execution is less critical, but please keep it under a minute.",,2
community detection,"Using the Les Miserables character co-occurrence dataset, implement a Graph Attention Network (GAN) for community detection. The goal is to cluster characters based on their interactions. Aim for high precision and recall, and document any unique clusters of lesser-known characters.",,2
community detection,Utilize the Protein-protein interaction (PPI) network and implement a DeepWalk model for community detection. Focus on uncovering functional modules within the protein interactions. The model should incorporate node features for enhanced accuracy.,,2
community detection,"Employ the SNAP Large Dataset with a Node2Vec approach for community detection. The objective is to identify clusters of users with similar connectivity patterns. The model needs to be optimized for both accuracy and speed, aiming for a balance between the two.",,2
community detection,"For the CiteSeer citation network, use a Label Propagation algorithm to detect research communities. The focus is on uncovering naturally forming research groups without predefined labels. The algorithm should be adaptable to new nodes without extensive retraining.","{
  ""user"": {
    ""intent"": ""build"",
    ""expertise"": ""medium""
  },
  ""problem"": {
    ""area"": ""graph machine learning"",
    ""downstream_task"": ""community detection"",
    ""application_domain"": ""academic research"",
    ""description"": ""For the CiteSeer citation network, use a Label Propagation algorithm to detect research communities. The focus is on uncovering naturally forming research groups without predefined labels. The algorithm should be adaptable to new nodes without extensive retraining."",
    ""performance_metrics"": [],
    ""complexity_metrics"": []
  },
  ""dataset"": [
    {
      ""name"": ""CiteSeer citation network"",
      ""modality"": [""graph""],
      ""target_variables"": [],
      ""specification"": null,
      ""description"": ""A citation network dataset used for detecting research communities within the academic domain, focusing on the structure and connections between documents."",
      ""preprocessing"": [],
      ""augmentation"": [],
      ""visualization"": [],
      ""source"": ""direct-search""
    }
  ],
  ""model"": [
    {
      ""name"": ""Label Propagation algorithm"",
      ""family"": """",
      ""type"": ""classical machine learning"",
      ""specification"": null,
      ""description"": ""A graph-based algorithm used for community detection that labels nodes based on their neighbors' labels. It should adapt to new nodes without extensive retraining, suitable for dynamically growing networks.""
    }
  ],
  ""knowledge"": [],
  ""service"": {
    ""feature_engineering"": [],
    ""target_device"": """",
    ""deployment_endpoint"": """",
    ""inference_engine"": [],
    ""demonstration"": null
  },
  ""confidence"": {
    ""rationale"": ""The JSON accurately reflects the instruction to build a model for community detection in the CiteSeer citation network using the Label Propagation algorithm. The focus on adaptability to new nodes without extensive retraining is specified in the model description. This setup aligns with the provided instructions and utilizes appropriate categories from the schema."",
    ""score"": 0.95
  }
}",2
community detection,"On the Dolphin social network, please implement a Stochastic Block Model (SBM) for community detection. The challenge here is to accurately reflect the social structures and hierarchies within the dolphin communities, aiming for a model that can predict social ties with at least an 85% accuracy rate.","{
  ""user"": {
    ""intent"": ""build"",
    ""expertise"": ""medium""
  },
  ""problem"": {
    ""area"": ""graph machine learning"",
    ""downstream_task"": ""community detection"",
    ""application_domain"": ""social network analysis"",
    ""description"": ""On the Dolphin social network, implement a Stochastic Block Model (SBM) for community detection to accurately reflect the social structures and hierarchies within the dolphin communities."",
    ""performance_metrics"": [
      {
        ""name"": ""accuracy"",
        ""value"": 0.85
      }
    ],
    ""complexity_metrics"": []
  },
  ""dataset"": [
    {
      ""name"": ""Dolphin social network"",
      ""modality"": [
        ""graph""
      ],
      ""target_variables"": [],
      ""specification"": null,
      ""description"": ""A network representing social ties between dolphins, aiming to identify communities within."",
      ""preprocessing"": [],
      ""augmentation"": [],
      ""visualization"": [],
      ""source"": ""direct-search""
    }
  ],
  ""model"": [
    {
      ""name"": ""Stochastic Block Model"",
      ""family"": ""statistical models"",
      ""type"": ""statistical models"",
      ""specification"": null,
      ""description"": ""A model to detect communities in the Dolphin social network based on statistical principles.""
    }
  ],
  ""knowledge"": [],
  ""service"": {
    ""feature_engineering"": [],
    ""target_device"": """",
    ""deployment_endpoint"": """",
    ""inference_engine"": [],
    ""demonstration"": null
  },
  ""confidence"": {
    ""rationale"": ""The instruction explicitly mentions the use of a Stochastic Block Model (SBM) for community detection in a dolphin social network with the goal of achieving at least 85% accuracy in predicting social ties. This scenario fits into the 'graph machine learning' area with a 'community detection' downstream task. The information provided is derived directly from the instruction, ensuring relevance and adherence to the user's request. Given the specificity of the task and the provided details, the generated JSON structure confidently aligns with the user's instruction, utilizing the provided templates as a reference."",
    ""score"": 0.95
  }
}",2
community detection,"For the Cora dataset, I'm interested in implementing a Graph Convolutional Network (GCN) to identify clusters of similar research papers. The task should optimize for high accuracy in community detection, aiming for at least 90% precision. Let's also ensure the model runs efficiently, completing its analysis within seconds on a standard workstation.",,2
community detection,"Utilize the Political Blogs dataset to apply a modularity optimization approach for detecting communities. This project aims to reveal ideological divides and should include an analysis of the network's polarization. Efficiency is less of a concern here, but please pay special attention to the interpretability of the results.",,2
community detection,Implement a Graph Attention Network (GAT) on the Facebook Large Page-Page Network dataset for community detection. The model should not only accurately identify communities but also provide insights into the importance of various page connections. Performance metrics should include both accuracy and the interpretability of the model's attention mechanisms.,,2
community detection,Take the U.S. Supreme Court Citation network and implement a Community-Affiliation Graph Model (CAGM) for detecting communities among cases. The goal is to understand how legal precedents cluster around certain legal issues or principles.,,2
community detection,"I'm interested in using the CiteSeer dataset for a community detection task. I've only worked with traditional machine learning models before, so I'm not sure which algorithm would be best for graph data.",,1
community detection,"I've read about Graph Convolutional Networks (GCNs), but I'm not sure how to use it on which data. Any advice?",,1
community detection,I want to explore the Protein-Protein Interaction network for detecting biological communities. I've read about deep learning but don't know if it's suitable here. Can we do it in a way that's manageable for a beginner?,"{
  ""user"": {
    ""intent"": ""consult-build"",
    ""expertise"": ""low""
  },
  ""problem"": {
    ""area"": ""graph machine learning"",
    ""downstream_task"": ""community detection"",
    ""application_domain"": ""biological"",
    ""description"": ""I want to explore the Protein-Protein Interaction network for detecting biological communities. I've read about deep learning but don't know if it's suitable here. Can we do it in a way that's manageable for a beginner?"",
    ""performance_metrics"": [],
    ""complexity_metrics"": []
  },
  ""dataset"": [
    {
      ""name"": """",
      ""modality"": [""graph""],
      ""target_variables"": [],
      ""specification"": null,
      ""description"": ""A dataset representing Protein-Protein Interaction networks."",
      ""preprocessing"": [],
      ""augmentation"": [],
      ""visualization"": [],
      ""source"": ""infer-search""
    }
  ],
  ""model"": [
    {
      ""name"": """",
      ""family"": """",
      ""type"": ""neural networks"",
      ""specification"": null,
      ""description"": ""A beginner-friendly deep learning model suitable for community detection in Protein-Protein Interaction networks.""
    }
  ],
  ""knowledge"": [],
  ""service"": {
    ""feature_engineering"": [],
    ""target_device"": """",
    ""deployment_endpoint"": """",
    ""inference_engine"": [],
    ""demonstration"": null
  },
  ""confidence"": {
    ""rationale"": ""This JSON structure accurately captures the user's intent to explore community detection in Protein-Protein Interaction networks, considering their beginner expertise level and curiosity about the suitability of deep learning for this task. The description provides a clear overview of the user's requirements, emphasizing a beginner-friendly approach and the exploration of deep learning models. The dataset and model sections are crafted to align with the user's instruction, specifying a graph modality for the dataset and a neural network type for the model, tailored for someone at a beginner level. The confidence score reflects a high degree of alignment with the given instruction, considering the user's context and the specificity of their request."",
    ""score"": 0.95
  }
}",1
community detection,I'm curious if there's a way to identify communities in a dataset of video game players based on their playing habits. I don't know much about the different models.,,1
community detection,Could you suggest a model for detecting communities in the Amazon co-purchase graph?,,1
community detection,We're interested in understanding how our customers naturally group together based on their purchasing behavior. Can we uncover these patterns to better target our marketing efforts?,,0
community detection,Our goal is to improve customer service by recognizing groups of users with similar issues or complaints. Is there a way to automatically categorize these without predefined categories?,,0
community detection,We're considering developing new service lines and want to understand if there are existing customer clusters that might be more receptive to certain types of services. How can we go about identifying these groups?,"{
  ""user"": {
    ""intent"": ""consult"",
    ""expertise"": ""medium""
  },
  ""problem"": {
    ""area"": ""graph machine learning"",
    ""downstream_task"": ""community detection"",
    ""application_domain"": ""business development"",
    ""description"": ""We're considering developing new service lines and want to understand if there are existing customer clusters that might be more receptive to certain types of services. How can we go about identifying these groups?"",
    ""performance_metrics"": [],
    ""complexity_metrics"": []
  },
  ""dataset"": [
    {
      ""name"": """",
      ""modality"": [""graph""],
      ""target_variables"": [],
      ""specification"": null,
      ""description"": """",
      ""preprocessing"": [],
      ""augmentation"": [],
      ""visualization"": [],
      ""source"": ""user-upload""
    }
  ],
  ""model"": [
    {
      ""name"": """",
      ""family"": """",
      ""type"": ""neural networks"",
      ""specification"": null,
      ""description"": ""Model that identifies customer cluster groups.""
    }
  ],
  ""knowledge"": [],
  ""service"": {
    ""feature_engineering"": [],
    ""target_device"": ""cloud"",
    ""deployment_endpoint"": """",
    ""inference_engine"": [],
    ""demonstration"": null
  },
  ""confidence"": {
    ""rationale"": ""The JSON response is tailored to reflect the user's request to explore customer clustering for business development using graph machine learning, specifically through community detection. The user's medium expertise level suggests they have a general understanding but might need guidance on specifics, hence the 'consult' intent. The problem description is directly taken from the user's question to accurately capture their need for understanding customer clusters. Graph data modality is chosen as it fits the community detection task. Neural networks are selected for the model type due to their ability to handle complex graph structures, although the user didn't specify a preference. The cloud deployment is assumed for scalability in business applications. The confidence section addresses the alignment of the response with the user's query while acknowledging the need for further specifics in areas like dataset source and model specifics."",
    ""score"": 0.9
  }
}",0
community detection,Can we discover natural groupings among our email subscribers to tailor our communication more effectively? We believe this could improve open rates and overall engagement.,,0
community detection,"In the context of risk management, it's vital for us to spot any clusters of financial transactions that exhibit unusual patterns. This could significantly aid in fraud detection and prevention strategies.",,0
